frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
214,155.110262,161.0709919,164.157702,158.8719767
215,154.2984219,159.8780768,164.9876611,158.6403241
216,153.1170015,159.7574854,165.6120376,158.5197327
217,152.6653102,159.6445005,166.0903508,159.1854888
218,152.153945,159.7574854,166.0483369,159.5711246
219,152.3121047,160.4772873,165.0770127,160.738727
220,151.150743,160.4772873,165.4563093,161.2895928
221,151.3638342,161.0851247,164.4743906,161.53033
222,150.8133083,161.0851247,164.2207963,161.8057883
223,150.3431815,160.7287745,163.9536287,162.2712586
224,150.6228658,160.7287745,163.6739444,162.8219716
225,150.3035032,160.853339,163.4783964,163.2253335
226,149.3590862,161.327806,163.9074857,163.3520133
227,149.0526306,160.7395543,164.4701947,163.597047
228,147.2459684,160.741751,165.7413291,163.861186
229,145.7842979,160.1655266,166.1676552,162.7217979
230,144.5787801,160.1655266,166.3147406,162.7112695
231,144.3740564,160.0422387,166.512391,162.5775533
232,144.3740564,159.6947361,166.52344,161.9575617
233,143.5180009,160.0422387,166.8579324,162.3050643
234,143.5180009,160.0422387,167.1098951,162.3050643
235,143.0232721,159.5739752,167.082875,161.4740862
236,143.0492512,159.2277453,167.3350037,161.1368978
237,142.9835718,159.2277453,167.408425,161.1278563
238,142.4665857,159.0959209,167.4160994,160.9870756
239,141.8200596,159.2277453,167.8206173,160.5599652
240,142.1596757,159.2277453,167.488609,160.5416383
241,142.2588172,158.8830953,166.8922177,160.4596454
242,141.6825278,159.0151022,167.2310698,160.854243
243,141.6825278,158.6737816,167.4810013,160.5129224
244,141.4473396,158.6737816,167.4810013,160.5129224
245,141.2143766,158.3340413,167.9810546,159.9033961
246,141.5532287,158.3340413,167.8966554,160.156474
247,140.9836149,158.3340413,168.4845616,160.4166066
248,140.4154147,158.3340413,168.8274123,160.4166066
249,140.4154147,158.1985905,168.8274123,160.2717407
250,139.8486261,158.1985905,169.167771,160.2717407
251,139.9170511,158.0615195,169.0732599,160.6523215
252,139.9799996,158.0615195,169.2594125,160.9239248
253,140.8633057,157.9228007,168.6643719,161.0449311
254,140.8633057,157.9228007,168.4131053,161.0591591
255,141.3965719,157.7824057,168.9156579,161.9609747
256,141.3965719,157.7824057,169.1669536,162.5025427
257,142.14956,158.2677048,168.9156579,162.1859537
258,142.4091751,158.2677048,168.6643719,161.6494321
259,142.0336049,158.2677048,168.309654,160.870267
260,142.5421099,158.2677048,168.0573982,160.340855
261,142.4799041,158.2677048,168.119604,159.8158625
262,142.731138,158.4046896,167.8674069,159.700753
263,142.8117935,158.2677048,168.7698263,161.3757357
264,143.0111471,158.1290568,169.3061274,162.0119554
265,143.0615523,158.8204843,170.4889146,163.1337462
266,142.436889,158.9573565,170.8817701,163.5502962
267,142.9600678,158.9573565,171.0824145,163.5502962
268,142.618331,158.9573565,171.4241513,163.5502962
269,142.7016913,159.4356387,172.0644496,165.0035272
270,142.5946434,160.8078823,172.6566523,166.2145023
271,142.291297,160.4441416,173.6800381,165.2915326
272,142.7130199,160.0993366,173.9783337,164.9467277
273,141.6682037,159.7654058,175.5402852,164.0024894
274,141.6682037,159.087353,175.546069,163.0921803
275,140.7735401,161.6049239,177.4237273,163.1488431
276,140.8853209,160.7308707,178.0639437,162.3746554
277,140.6151279,160.8696562,178.1725953,161.472714
278,140.773094,161.0068402,178.7743586,162.1850593
279,141.1191548,160.9867308,179.1147398,162.2066943
280,141.2469797,160.9867308,178.9186028,160.8708844
281,141.7072899,161.4987343,179.8614221,161.0670094
282,141.7033485,162.5043521,179.5988968,162.5091617
283,141.227332,162.0042437,178.25908,161.4110011
284,141.0123716,162.0042437,178.9289845,160.0183751
285,140.5515419,163.0018436,177.7331278,160.0769124
286,139.8269519,164.3360858,176.796489,160.7483794
287,140.3382024,162.1843837,176.256075,159.5456162
288,139.6737989,163.5054425,174.7814411,160.0336042
289,138.7686902,162.1474583,173.531381,159.1439089
290,138.6537463,165.2547294,174.2950772,160.1799503
291,138.7176843,164.4218447,172.6682609,161.503527
292,138.1259572,164.754257,171.7771952,161.2871229
