frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
,170.6558999,137.0241642,165.8724785,153.2966871
,170.2129279,136.1508796,166.1288699,152.8279127
,170.159289,135.5529508,165.3411143,152.8578419
,169.6015413,135.1140754,165.9206892,152.6521249
,169.1952378,134.7228634,165.9005426,152.7315844
,168.8662939,134.4041443,165.8798591,152.4127605
,168.6658565,133.9704385,166.133412,152.5093691
,168.6658565,133.1748428,166.133412,152.0242358
,168.8737703,133.0977182,165.5881248,152.3283906
,168.8737703,132.6519803,165.5881248,152.0689461
,169.1791501,133.3865674,165.0677792,152.5370882
,169.1569309,132.85485,165.3049642,152.2588724
,169.0520445,132.85485,165.2857636,152.2588724
,169.0520445,132.4109205,165.2442824,151.9985545
,168.7297011,132.6960263,165.5666258,152.3524355
,169.3741422,132.9814917,164.7056548,152.7083409
,168.8440223,133.4028973,165.0057832,152.6890621
,168.8440223,133.1215587,164.7895738,152.481549
,169.5869068,133.1352833,164.2257294,152.3759977
,170.144169,133.2969333,163.6397751,152.6358765
,170.0333025,133.1658492,163.416845,152.2434212
,170.0333025,133.4385218,163.416845,152.5296732
,170.1422921,133.4578895,163.3900642,151.8853808
,169.4957971,133.4670111,163.9363545,151.6541951
,168.6224498,133.2893035,164.2227833,151.514472
,168.4213648,133.2875029,164.1995207,151.4033067
,168.3981022,132.9874506,164.1775077,151.2027109
,167.7578916,133.1135047,164.5544148,150.5091368
,167.0802178,133.238339,165.1407853,150.2721063
,167.061463,133.3625929,165.203696,150.4901002
,166.3203674,133.6399131,165.7627195,150.6631337
,166.3203674,133.7616132,165.8057667,150.6444527
,165.688383,134.0577957,166.3459808,150.5036349
,165.5946152,134.3007216,166.6028957,150.4506667
,165.5654125,135.5693594,166.5909287,151.0685473
,164.8151283,137.7572443,166.721496,152.4215799
,163.4516344,139.6830561,167.4755893,153.0313471
,163.2615688,140.3466029,167.4681521,153.2068496
,162.8596507,141.0618934,167.4393728,154.1136196
,162.3554951,141.5432197,167.4538328,153.7421999
