frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
99,164.6325029,168.7303599,141.0688803,178.6775316
100,161.3121844,162.3844848,144.9768478,178.8000552
101,159.8216494,168.4043168,153.7257878,152.0339858
102,165.7167935,169.7266694,142.7226474,176.9872125
103,166.6391917,164.8711663,141.8622742,179.8287672
104,166.021761,163.3364561,141.416637,179.7704697
105,166.1056186,161.3592694,141.4993149,179.3919324
106,166.7169617,159.8023572,141.7985636,178.8249201
107,167.1090567,159.8649784,141.7161342,178.1301833
108,167.2891591,159.9711217,141.6798861,176.4921982
109,167.5205002,160.4942967,142.2472689,174.7886431
110,168.8173206,159.6397555,141.9951155,174.9618458
111,169.5093387,158.2841704,142.4347117,176.5013128
112,169.6432787,159.1469141,142.3843979,175.5838043
113,171.5454405,159.6447088,142.885703,175.2320291
114,171.7533859,158.9245203,142.9322524,174.8150347
115,171.761383,158.0654258,142.2659738,175.241005
116,172.2729389,157.92209,142.5161616,175.113073
117,172.0076951,157.0607466,142.6606384,174.9133322
118,171.4200872,157.6531175,141.5894064,174.5535838
119,171.0093837,157.2828753,140.4409386,174.5792454
120,171.4644141,157.5292777,140.0761048,174.5400897
121,171.3619696,157.0290659,139.565748,174.3075978
122,172.4719327,158.1145236,139.4825937,173.1543721
123,172.091476,159.0678212,138.7832505,172.0209648
124,172.5233104,159.5602939,138.6368643,171.4425667
125,173.0413355,160.126644,138.4876091,170.3161702
126,173.8961279,160.478121,139.1002843,169.7369231
127,174.2807329,161.2097769,138.7605107,169.1901195
128,175.5292245,160.8626918,139.6069398,169.5372046
129,176.2787989,160.8626918,139.8826303,169.5372046
130,177.0003447,161.0910635,139.9604304,168.9752033
131,177.8694684,160.8084725,140.0996608,168.9752033
132,178.5276754,161.1663987,140.0127406,168.6172771
133,178.5224948,161.3912777,139.8675894,168.0880359
134,178.75945,160.4643012,139.4030625,167.929133
135,179.6780835,160.6881434,139.0717869,167.0117964
136,179.9699991,159.910222,137.9764326,166.2873484
137,179.9054526,157.8354792,137.8209886,166.9213007
138,179.354643,157.041367,137.4751021,166.9510714
139,178.737653,155.7534835,137.595386,166.240829
140,178.77602,154.8213747,137.3815967,166.1856574
141,178.1592779,153.9790653,137.6717256,166.5170638
142,178.3216813,154.0163308,136.7584152,166.4440161
143,178.2192034,154.5800457,136.2481275,165.291162
144,178.1832434,154.2189113,135.191718,165.0970973
145,177.3970382,154.0849726,135.2544511,165.0358857
146,176.2378709,154.8246657,135.2544511,163.9075989
147,175.828369,154.1365886,134.8085145,164.4352676
148,175.4316617,153.8098026,134.3649711,164.3297985
149,173.0649687,154.3487917,134.4900238,164.0947405
150,173.1057596,154.2980968,134.1708745,163.6896678
151,173.2949595,153.6854232,133.5900877,163.8563484
152,173.0936246,155.9657118,132.976755,162.9002272
153,172.7855954,156.0967609,133.5191549,163.1334516
154,172.5222534,156.4983669,132.7282013,163.0578493
155,172.9439939,156.9516465,132.1873654,162.9401016
156,172.5762914,155.9531741,132.5550679,162.9792266
157,171.167414,155.8330915,133.6860821,162.7822132
158,170.6945227,155.0657994,134.2055699,163.3800131
159,171.9216188,154.8948874,132.3454847,163.0984274
160,171.9533964,155.1650161,131.9661895,162.1820726
161,173.8739345,155.5631306,131.2086322,161.783958
162,171.8204194,155.8447941,131.8274382,160.8849124
163,171.6958476,155.5583322,131.9409793,160.8964542
164,170.6430959,155.7114288,132.1962435,160.5461468
165,170.8975658,155.0799111,132.0902001,161.3705177
166,170.7056614,155.226608,132.0510536,160.9797968
167,170.5262499,154.9254506,132.5859778,161.0336462
168,171.0877737,154.6216762,132.4850024,161.4813498
169,169.3290915,159.0286114,133.0383932,159.0839998
170,171.1940245,159.5628722,132.7793142,159.0680071
171,170.1370682,161.9257323,133.1244343,158.0347292
172,168.4839912,161.3620555,133.8207525,158.8216575
173,167.6249165,161.5931255,134.2366526,158.4260887
174,167.3939789,161.5931255,133.7755167,158.655155
175,167.4803153,162.2124392,133.4229016,158.4884926
176,168.1455138,162.6057031,132.7577032,158.1271763
177,165.5258432,163.7775023,134.4270613,157.5388105
178,164.2130982,163.3922868,135.0722259,157.1803305
179,163.248428,163.1606621,135.5240989,157.6707258
180,163.4401712,162.4103517,135.0505517,157.7009674
181,163.8009298,160.5187131,134.7837905,158.5488339
182,162.8261845,160.156634,135.2377405,158.6079098
183,157.5449468,157.5274911,137.8875297,159.1655362
184,155.0634643,158.3509725,140.6921601,157.8082615
185,157.1823966,158.6720729,140.7189256,156.9334343
186,155.2877152,155.3111101,144.379345,156.5101144
187,157.1026528,155.5757069,142.8379196,156.4111044
188,157.1758076,155.940932,141.9215591,156.4564626
189,153.2727556,154.4257076,141.5988413,158.1418203
190,153.7998852,154.3100709,142.8954246,157.8116639
191,152.3282181,154.9736239,143.3177778,157.4451174
192,153.1594905,153.6478827,141.3142284,158.5628609
193,150.1889874,156.1923033,142.3639768,156.9536984
194,158.0992304,156.270633,135.7666502,158.8972167
195,162.442806,156.4523273,131.8950501,159.8127357
196,161.496383,158.5011218,132.9648833,159.6584561
197,161.9246321,158.0391497,132.8080346,160.1204283
198,161.7764234,158.2844109,132.7793756,160.1023409
199,161.192888,157.6128015,133.3478742,160.1961873
200,150.9485138,172.7144917,139.6121748,144.4725446
201,159.3579708,177.372046,156.7150817,127.1085728
202,155.093748,177.159726,162.1792715,122.9256831
203,157.6964351,174.9268121,164.9387847,117.6205494
204,150.8496958,176.0561472,153.8851808,143.9385416
205,156.6568168,178.8198369,164.7102749,124.2277598
206,155.3842132,177.2331757,152.8048124,139.2389472
207,164.5892597,165.0938519,137.1067936,160.9169522
208,167.1454974,173.4333091,144.219825,146.5466905
